
2018-11-24 11:48:42,<built-in function time>
2018-11-24 11:48:43,<built-in function time>
2018-11-24 11:48:44,<built-in function time>
2018-11-24 11:48:45,<built-in function time>
2018-11-24 11:48:46,<built-in function time>
2018-11-24 11:48:47,<built-in function time>
2018-11-24 11:48:48,<built-in function time>
2018-11-24 11:48:49,<built-in function time>
2018-11-24 11:48:50,<built-in function time>
2018-11-24 11:48:51,<built-in function time>
2018-11-24 11:48:52,<built-in function time>
2018-11-24 11:48:53,<built-in function time>
2018-11-24 11:48:54,<built-in function time>
2018-11-24 11:48:55,<built-in function time>
2018-11-24 11:48:56,<built-in function time>
2018-11-24 11:48:57,<built-in function time>
2018-11-24 11:48:58,<built-in function time>
2018-11-24 11:48:59,<built-in function time>
2018-11-24 11:49:00,<built-in function time>
2018-11-24 11:49:01,<built-in function time>
2018-11-24 11:49:02,<built-in function time>
2018-11-24 11:49:03,<built-in function time>
2018-11-24 11:49:04,<built-in function time>
2018-11-24 11:49:05,<built-in function time>
2018-11-24 11:49:06,<built-in function time>
2018-11-24 11:49:07,<built-in function time>
2018-11-24 11:49:08,<built-in function time>
2018-11-24 11:49:09,<built-in function time>
2018-11-24 11:49:10,<built-in function time>
2018-11-24 11:49:11,<built-in function time>
2018-11-24 11:49:12,<built-in function time>
2018-11-24 11:49:13,<built-in function time>
2018-11-24 11:49:14,<built-in function time>
2018-11-24 11:49:15,<built-in function time>
2018-11-24 11:49:16,<built-in function time>
2018-11-24 11:49:17,<built-in function time>
2018-11-24 11:49:18,<built-in function time>
2018-11-24 11:49:19,<built-in function time>
2018-11-24 11:49:20,<built-in function time>
2018-11-24 11:49:21,<built-in function time>
2018-11-24 11:49:22,<built-in function time>
2018-11-24 11:49:23,<built-in function time>
2018-11-24 11:49:24,<built-in function time>
2018-11-24 11:49:25,<built-in function time>
2018-11-24 11:49:26,<built-in function time>
2018-11-24 11:49:27,<built-in function time>
2018-11-24 11:49:28,<built-in function time>
2018-11-24 11:49:29,<built-in function time>
2018-11-24 11:49:30,<built-in function time>
2018-11-24 11:49:31,<built-in function time>
2018-11-24 11:49:32,<built-in function time>
2018-11-24 11:49:33,<built-in function time>
2018-11-24 11:49:34,<built-in function time>
2018-11-24 11:49:35,<built-in function time>
2018-11-24 11:49:36,<built-in function time>
2018-11-24 11:49:37,<built-in function time>
2018-11-24 11:49:38,<built-in function time>
2018-11-24 11:49:39,<built-in function time>
2018-11-24 11:49:40,<built-in function time>
2018-11-24 11:49:41,<built-in function time>
2018-11-24 11:49:42,<built-in function time>
2018-11-24 11:49:43,<built-in function time>
2018-11-24 11:49:44,<built-in function time>
2018-11-24 11:49:45,<built-in function time>
2018-11-24 11:49:46,<built-in function time>
2018-11-24 11:49:47,<built-in function time>
2018-11-24 11:49:48,<built-in function time>
2018-11-24 11:49:49,<built-in function time>
2018-11-24 11:49:50,<built-in function time>
2018-11-24 11:49:51,<built-in function time>
2018-11-24 11:49:52,<built-in function time>
2018-11-24 11:49:53,<built-in function time>
2018-11-24 11:49:54,<built-in function time>
2018-11-24 11:49:55,<built-in function time>
2018-11-24 11:49:56,<built-in function time>
2018-11-24 11:49:57,<built-in function time>
2018-11-24 11:49:58,<built-in function time>
2018-11-24 11:49:59,<built-in function time>
2018-11-24 11:50:00,<built-in function time>
2018-11-24 11:50:01,<built-in function time>
2018-11-24 11:50:02,<built-in function time>
2018-11-24 11:50:03,<built-in function time>
2018-11-24 11:50:04,<built-in function time>
2018-11-24 11:50:05,<built-in function time>
2018-11-24 11:50:06,<built-in function time>
2018-11-24 11:50:07,<built-in function time>
2018-11-24 11:50:08,<built-in function time>
2018-11-24 11:50:09,<built-in function time>
2018-11-24 11:50:10,<built-in function time>
2018-11-24 11:50:11,<built-in function time>
2018-11-24 11:50:12,<built-in function time>
2018-11-24 11:50:13,<built-in function time>
2018-11-24 11:50:14,<built-in function time>
2018-11-24 11:50:15,<built-in function time>
2018-11-24 11:50:16,<built-in function time>
2018-11-24 11:50:17,<built-in function time>
2018-11-24 11:50:18,<built-in function time>
2018-11-24 11:50:19,<built-in function time>
2018-11-24 11:50:20,<built-in function time>
2018-11-24 11:50:21,<built-in function time>
2018-11-24 11:50:22,<built-in function time>
2018-11-24 11:50:23,<built-in function time>
2018-11-24 11:50:24,<built-in function time>
2018-11-24 11:50:25,<built-in function time>
2018-11-24 11:50:26,<built-in function time>
2018-11-24 11:50:27,<built-in function time>
2018-11-24 11:50:28,<built-in function time>
2018-11-24 11:50:29,<built-in function time>
2018-11-24 11:50:30,<built-in function time>
2018-11-24 11:50:31,<built-in function time>
2018-11-24 11:50:32,<built-in function time>
2018-11-24 11:50:33,<built-in function time>
2018-11-24 11:50:34,<built-in function time>
2018-11-24 11:50:35,<built-in function time>
2018-11-24 11:50:36,<built-in function time>
2018-11-24 11:50:37,<built-in function time>
2018-11-24 11:50:38,<built-in function time>
2018-11-24 11:50:39,<built-in function time>
2018-11-24 11:50:40,<built-in function time>
2018-11-24 11:50:41,<built-in function time>
2018-11-24 11:50:42,<built-in function time>
2018-11-24 11:50:43,<built-in function time>
2018-11-24 11:50:44,<built-in function time>
2018-11-24 11:50:45,<built-in function time>
2018-11-24 11:50:46,<built-in function time>
2018-11-24 11:50:47,<built-in function time>
2018-11-24 11:50:48,<built-in function time>
2018-11-24 11:50:49,<built-in function time>
2018-11-24 11:50:50,<built-in function time>
2018-11-24 11:50:51,<built-in function time>
2018-11-24 11:50:52,<built-in function time>
2018-11-24 11:50:53,<built-in function time>
2018-11-24 11:50:54,<built-in function time>
2018-11-24 11:50:55,<built-in function time>
2018-11-24 11:50:56,<built-in function time>
2018-11-24 11:50:57,<built-in function time>
2018-11-24 11:50:58,<built-in function time>
2018-11-24 11:50:59,<built-in function time>
2018-11-24 11:51:00,<built-in function time>
2018-11-24 11:51:01,<built-in function time>
2018-11-24 11:51:02,<built-in function time>
2018-11-24 11:51:03,<built-in function time>
2018-11-24 11:51:04,<built-in function time>
2018-11-24 11:51:05,<built-in function time>
2018-11-24 11:51:06,<built-in function time>
2018-11-24 11:51:07,<built-in function time>
2018-11-24 11:51:08,<built-in function time>
2018-11-24 11:51:09,<built-in function time>
2018-11-24 11:51:10,<built-in function time>
2018-11-24 11:51:11,<built-in function time>
2018-11-24 11:51:12,<built-in function time>
2018-11-24 11:51:13,<built-in function time>
2018-11-24 11:51:14,<built-in function time>
2018-11-24 11:51:15,<built-in function time>
2018-11-24 11:51:16,<built-in function time>
2018-11-24 11:51:17,<built-in function time>
2018-11-24 11:51:18,<built-in function time>
2018-11-24 11:51:19,<built-in function time>
2018-11-24 11:51:20,<built-in function time>
2018-11-24 11:51:21,<built-in function time>
2018-11-24 11:51:22,<built-in function time>
2018-11-24 11:51:23,<built-in function time>
2018-11-24 11:51:24,<built-in function time>
2018-11-24 11:51:25,<built-in function time>
2018-11-24 11:51:26,<built-in function time>
2018-11-24 11:51:27,<built-in function time>
2018-11-24 11:51:28,<built-in function time>
2018-11-24 11:51:29,<built-in function time>
2018-11-24 11:51:30,<built-in function time>
2018-11-24 11:51:31,<built-in function time>
2018-11-24 11:51:32,<built-in function time>
2018-11-24 11:51:33,<built-in function time>
2018-11-24 11:51:34,<built-in function time>
2018-11-24 11:51:35,<built-in function time>
2018-11-24 11:51:36,<built-in function time>
2018-11-24 11:51:37,<built-in function time>
2018-11-24 11:51:38,<built-in function time>
2018-11-24 11:51:39,<built-in function time>
2018-11-24 11:51:40,<built-in function time>
2018-11-24 11:51:41,<built-in function time>
2018-11-24 11:51:42,<built-in function time>
2018-11-24 11:51:43,<built-in function time>
2018-11-24 11:51:44,<built-in function time>
2018-11-24 11:51:45,<built-in function time>
2018-11-24 11:51:46,<built-in function time>
2018-11-24 11:51:47,<built-in function time>
2018-11-24 11:51:48,<built-in function time>
2018-11-24 11:51:49,<built-in function time>
2018-11-24 11:51:50,<built-in function time>
2018-11-24 11:51:51,<built-in function time>
2018-11-24 11:51:52,<built-in function time>
2018-11-24 11:51:53,<built-in function time>
2018-11-24 11:51:54,<built-in function time>
2018-11-24 11:51:55,<built-in function time>
2018-11-24 11:51:56,<built-in function time>
2018-11-24 11:51:57,<built-in function time>
2018-11-24 11:51:58,<built-in function time>
2018-11-24 11:51:59,<built-in function time>
2018-11-24 11:52:00,<built-in function time>
2018-11-24 11:52:01,<built-in function time>
2018-11-24 11:52:02,<built-in function time>
2018-11-24 11:52:03,<built-in function time>
2018-11-24 11:52:04,<built-in function time>
2018-11-24 11:52:05,<built-in function time>
2018-11-24 11:52:06,<built-in function time>
2018-11-24 11:52:07,<built-in function time>
2018-11-24 11:52:08,<built-in function time>
2018-11-24 11:52:09,<built-in function time>
2018-11-24 11:52:10,<built-in function time>
2018-11-24 11:52:11,<built-in function time>
2018-11-24 11:52:12,<built-in function time>
2018-11-24 11:52:13,<built-in function time>
2018-11-24 11:52:14,<built-in function time>
2018-11-24 11:52:15,<built-in function time>
2018-11-24 11:52:16,<built-in function time>
2018-11-24 11:52:17,<built-in function time>
2018-11-24 11:52:18,<built-in function time>
2018-11-24 11:52:19,<built-in function time>
2018-11-24 11:52:20,<built-in function time>
2018-11-24 11:52:21,<built-in function time>
2018-11-24 11:52:22,<built-in function time>
2018-11-24 11:52:23,<built-in function time>
2018-11-24 11:52:24,<built-in function time>
2018-11-24 11:52:25,<built-in function time>
2018-11-24 11:52:26,<built-in function time>
2018-11-24 11:52:27,<built-in function time>
2018-11-24 11:52:28,<built-in function time>
2018-11-24 11:52:29,<built-in function time>
2018-11-24 11:52:30,<built-in function time>
2018-11-24 11:52:31,<built-in function time>
2018-11-24 11:52:32,<built-in function time>
2018-11-24 11:52:33,<built-in function time>
2018-11-24 11:52:34,<built-in function time>
2018-11-24 11:52:35,<built-in function time>
2018-11-24 11:52:36,<built-in function time>
2018-11-24 11:52:37,<built-in function time>
2018-11-24 11:52:38,<built-in function time>
2018-11-24 11:52:39,<built-in function time>
2018-11-24 11:52:40,<built-in function time>
2018-11-24 11:52:41,<built-in function time>
2018-11-24 11:52:42,<built-in function time>
2018-11-24 11:52:43,<built-in function time>
2018-11-24 11:52:44,<built-in function time>
2018-11-24 11:52:45,<built-in function time>
2018-11-24 11:52:46,<built-in function time>
2018-11-24 11:52:47,<built-in function time>
2018-11-24 11:52:48,<built-in function time>
2018-11-24 11:52:49,<built-in function time>
2018-11-24 11:52:50,<built-in function time>
2018-11-24 11:52:51,<built-in function time>
2018-11-24 11:52:52,<built-in function time>
2018-11-24 11:52:53,<built-in function time>
2018-11-24 11:52:54,<built-in function time>
2018-11-24 11:52:55,<built-in function time>
2018-11-24 11:52:56,<built-in function time>
2018-11-24 11:52:57,<built-in function time>
2018-11-24 11:52:58,<built-in function time>
2018-11-24 11:52:59,<built-in function time>
2018-11-24 11:53:00,<built-in function time>
2018-11-24 11:53:01,<built-in function time>
2018-11-24 11:53:02,<built-in function time>
2018-11-24 11:53:03,<built-in function time>
2018-11-24 11:53:04,<built-in function time>
2018-11-24 11:53:05,<built-in function time>
2018-11-24 11:53:06,<built-in function time>
2018-11-24 11:53:07,<built-in function time>
2018-11-24 11:53:08,<built-in function time>
2018-11-24 11:53:09,<built-in function time>
2018-11-24 11:53:10,<built-in function time>
2018-11-24 11:53:11,<built-in function time>
2018-11-24 11:53:12,<built-in function time>
2018-11-24 11:53:13,<built-in function time>
2018-11-24 11:53:14,<built-in function time>
2018-11-24 11:53:15,<built-in function time>
2018-11-24 11:53:16,<built-in function time>
2018-11-24 11:53:17,<built-in function time>
2018-11-24 11:53:18,<built-in function time>
2018-11-24 11:53:19,<built-in function time>
2018-11-24 11:53:20,<built-in function time>
2018-11-24 11:53:21,<built-in function time>
2018-11-24 11:53:22,<built-in function time>
2018-11-24 11:53:23,<built-in function time>
2018-11-24 11:53:24,<built-in function time>
2018-11-24 11:53:25,<built-in function time>
2018-11-24 11:53:26,<built-in function time>
2018-11-24 11:53:27,<built-in function time>
2018-11-24 11:53:28,<built-in function time>
2018-11-24 11:53:29,<built-in function time>
2018-11-24 11:53:30,<built-in function time>
2018-11-24 11:53:31,<built-in function time>
2018-11-24 11:53:32,<built-in function time>
2018-11-24 11:53:33,<built-in function time>
2018-11-24 11:53:34,<built-in function time>
2018-11-24 11:53:35,<built-in function time>
2018-11-24 11:53:36,<built-in function time>
2018-11-24 11:53:37,<built-in function time>
2018-11-24 11:53:38,<built-in function time>
2018-11-24 11:53:39,<built-in function time>
2018-11-24 11:53:40,<built-in function time>
2018-11-24 11:53:41,<built-in function time>
2018-11-24 11:53:42,<built-in function time>
2018-11-24 11:53:43,<built-in function time>
2018-11-24 11:53:44,<built-in function time>
2018-11-24 11:53:45,<built-in function time>
2018-11-24 11:53:46,<built-in function time>
2018-11-24 11:53:47,<built-in function time>
2018-11-24 11:53:48,<built-in function time>
2018-11-24 11:53:49,<built-in function time>
2018-11-24 11:53:50,<built-in function time>
2018-11-24 11:53:51,<built-in function time>
2018-11-24 11:53:52,<built-in function time>
2018-11-24 11:53:53,<built-in function time>
2018-11-24 11:53:54,<built-in function time>
2018-11-24 11:53:55,<built-in function time>
2018-11-24 11:53:56,<built-in function time>
2018-11-24 11:53:57,<built-in function time>
2018-11-24 11:53:58,<built-in function time>
2018-11-24 11:53:59,<built-in function time>
2018-11-24 11:54:00,<built-in function time>
2018-11-24 11:54:01,<built-in function time>
2018-11-24 11:54:02,<built-in function time>
2018-11-24 11:54:03,<built-in function time>
2018-11-24 11:54:04,<built-in function time>
2018-11-24 11:54:05,<built-in function time>
2018-11-24 11:54:06,<built-in function time>
2018-11-24 11:54:07,<built-in function time>
2018-11-24 11:54:08,<built-in function time>
2018-11-24 11:54:09,<built-in function time>
2018-11-24 11:54:10,<built-in function time>
2018-11-24 11:54:11,<built-in function time>
2018-11-24 11:54:12,<built-in function time>
2018-11-24 11:54:13,<built-in function time>
2018-11-24 11:54:14,<built-in function time>
2018-11-24 11:54:15,<built-in function time>
2018-11-24 11:54:16,<built-in function time>
2018-11-24 11:54:17,<built-in function time>
2018-11-24 11:54:18,<built-in function time>
2018-11-24 11:54:19,<built-in function time>
2018-11-24 11:54:20,<built-in function time>
2018-11-24 11:54:21,<built-in function time>
2018-11-24 11:54:22,<built-in function time>
2018-11-24 11:54:23,<built-in function time>
2018-11-24 11:54:24,<built-in function time>
2018-11-24 11:54:25,<built-in function time>
2018-11-24 11:54:26,<built-in function time>
2018-11-24 11:54:27,<built-in function time>
2018-11-24 11:54:28,<built-in function time>
2018-11-24 11:54:29,<built-in function time>
2018-11-24 11:54:30,<built-in function time>
2018-11-24 11:54:31,<built-in function time>
2018-11-24 11:54:32,<built-in function time>
2018-11-24 11:54:33,<built-in function time>
2018-11-24 11:54:34,<built-in function time>
2018-11-24 11:54:35,<built-in function time>
2018-11-24 11:54:36,<built-in function time>
2018-11-24 11:54:37,<built-in function time>
2018-11-24 11:54:38,<built-in function time>
2018-11-24 11:54:39,<built-in function time>
2018-11-24 11:54:40,<built-in function time>
2018-11-24 11:54:41,<built-in function time>
2018-11-24 11:54:42,<built-in function time>
2018-11-24 11:54:43,<built-in function time>
2018-11-24 11:54:44,<built-in function time>
2018-11-24 11:54:45,<built-in function time>
2018-11-24 11:54:46,<built-in function time>
2018-11-24 11:54:47,<built-in function time>
2018-11-24 11:54:48,<built-in function time>
2018-11-24 11:54:49,<built-in function time>
2018-11-24 11:54:50,<built-in function time>
2018-11-24 11:54:51,<built-in function time>
2018-11-24 11:54:52,<built-in function time>
2018-11-24 11:54:53,<built-in function time>
2018-11-24 11:54:54,<built-in function time>
2018-11-24 11:54:55,<built-in function time>
2018-11-24 11:54:56,<built-in function time>
2018-11-24 11:54:57,<built-in function time>
2018-11-24 11:54:59,<built-in function time>
2018-11-24 11:55:00,<built-in function time>
2018-11-24 11:55:01,<built-in function time>
2018-11-24 11:55:02,<built-in function time>
2018-11-24 11:55:03,<built-in function time>
2018-11-24 11:55:04,<built-in function time>
2018-11-24 11:55:05,<built-in function time>
2018-11-24 11:55:06,<built-in function time>
2018-11-24 11:55:07,<built-in function time>
2018-11-24 11:55:08,<built-in function time>
2018-11-24 11:55:09,<built-in function time>
2018-11-24 11:55:10,<built-in function time>
2018-11-24 11:55:11,<built-in function time>
2018-11-24 11:55:12,<built-in function time>
2018-11-24 11:55:13,<built-in function time>
2018-11-24 11:55:14,<built-in function time>
2018-11-24 11:55:15,<built-in function time>
2018-11-24 11:55:16,<built-in function time>
2018-11-24 11:55:17,<built-in function time>
2018-11-24 11:55:18,<built-in function time>
2018-11-24 11:55:19,<built-in function time>
2018-11-24 11:55:20,<built-in function time>
2018-11-24 11:55:21,<built-in function time>
2018-11-24 11:55:22,<built-in function time>
2018-11-24 11:55:23,<built-in function time>
2018-11-24 11:55:24,<built-in function time>
2018-11-24 11:55:25,<built-in function time>
2018-11-24 11:55:26,<built-in function time>
2018-11-24 11:55:27,<built-in function time>
2018-11-24 11:55:28,<built-in function time>
2018-11-24 11:55:29,<built-in function time>
2018-11-24 11:55:30,<built-in function time>
2018-11-24 11:55:31,<built-in function time>
2018-11-24 11:55:32,<built-in function time>
2018-11-24 11:55:33,<built-in function time>
2018-11-24 11:55:34,<built-in function time>
2018-11-24 11:55:35,<built-in function time>
2018-11-24 11:55:36,<built-in function time>
2018-11-24 11:55:37,<built-in function time>
2018-11-24 11:55:38,<built-in function time>
2018-11-24 11:55:39,<built-in function time>
2018-11-24 11:55:40,<built-in function time>
2018-11-24 11:55:41,<built-in function time>
2018-11-24 11:55:42,<built-in function time>
2018-11-24 11:55:43,<built-in function time>
2018-11-24 11:55:44,<built-in function time>
2018-11-24 11:55:45,<built-in function time>
2018-11-24 11:55:46,<built-in function time>
2018-11-24 11:55:47,<built-in function time>
2018-11-24 11:55:48,<built-in function time>
2018-11-24 11:55:49,<built-in function time>
2018-11-24 11:55:50,<built-in function time>
2018-11-24 11:55:51,<built-in function time>
2018-11-24 11:55:52,<built-in function time>
2018-11-24 11:55:53,<built-in function time>
2018-11-24 11:55:54,<built-in function time>
2018-11-24 11:55:55,<built-in function time>
2018-11-24 11:55:56,<built-in function time>
2018-11-24 11:55:57,<built-in function time>
2018-11-24 11:55:58,<built-in function time>
2018-11-24 11:55:59,<built-in function time>
2018-11-24 11:56:00,<built-in function time>
2018-11-24 11:56:01,<built-in function time>
2018-11-24 11:56:02,<built-in function time>
2018-11-24 11:56:03,<built-in function time>
2018-11-24 11:56:04,<built-in function time>
2018-11-24 11:56:05,<built-in function time>
2018-11-24 11:56:06,<built-in function time>
2018-11-24 11:56:07,<built-in function time>
2018-11-24 11:56:08,<built-in function time>
2018-11-24 11:56:09,<built-in function time>
2018-11-24 11:56:10,<built-in function time>
2018-11-24 11:56:11,<built-in function time>
2018-11-24 11:56:12,<built-in function time>
2018-11-24 11:56:13,<built-in function time>
2018-11-24 11:56:14,<built-in function time>
2018-11-24 11:56:15,<built-in function time>
2018-11-24 11:56:16,<built-in function time>
2018-11-24 11:56:17,<built-in function time>
2018-11-24 11:56:18,<built-in function time>
2018-11-24 11:56:19,<built-in function time>
2018-11-24 11:56:20,<built-in function time>
2018-11-24 11:56:21,<built-in function time>
2018-11-24 11:56:22,<built-in function time>
2018-11-24 11:56:23,<built-in function time>
2018-11-24 11:56:24,<built-in function time>
2018-11-24 11:56:25,<built-in function time>
2018-11-24 11:56:26,<built-in function time>
2018-11-24 11:56:27,<built-in function time>
2018-11-24 11:56:28,<built-in function time>
2018-11-24 11:56:29,<built-in function time>
2018-11-24 11:56:30,<built-in function time>
